"Die Bilanzierung der Marktwerte erfolgt imparitätisch: Negative Marktwerte werden als Drohverlustrückstellungen ausgewiesen, sofern sie nicht in ein Bewertungsportfolio oder in die Bewertungseinheit mit entsprechenden Grundgeschäften einbezogen sind. Die Ergebnisse für Bildung und Auflösung der Rückstellungen werden unter den sonstigen betrieblichen Aufwendungen bzw. Erträgen erfasst. Zum 31. Dezember 2016 wurden in diesem Zusammenhang Rückstellungen für Devisentermingeschäfte in Höhe von 10 Millionen € gebildet; für Commoditypreissicherungen waren keine Drohverlustrückstellungen zu bilden, da keine negativen Marktwerte zum Stichtag vorlagen."; 49, 27 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vom Wahlrecht, Sicherungsgeschäfte mit den Grundgeschäften erfolgsneutral zu einer Bewertungseinheit zusammenzufassen, wurde im Geschäftsjahr 2016 Gebrauch gemacht. Die folgenden Grundgeschäfte zur Währungssicherung wurden mit den folgenden Nominalvolumina in Bewertungseinheiten einbezogen:; 27, 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grundgeschäfte bei Devisentermingeschäften in Millionen € 31.12.2016
Vermögensgegenstände 425 Schulden 37 Mit hoher Wahrscheinlichkeit erwartete Transaktionen 1.771
2.233"; 27, 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die in die Bewertungseinheiten einbezogenen Vermögensgegenstände, Schulden und erwarteten Transaktionen dienen der Absicherung von Währungsrisiken.; 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Absicherung erfolgt bei Vermögensgegenständen und Schulden mittels Macro-Hedges, indem für die einzelnen Fremdwährungen Währungsportfolien gebildet werden. Dabei werden sowohl Forderungen als auch Verbindlichkeiten zu einer Risikoposition zusammengefasst, die dann netto abgesichert wird. Die in obiger Tabelle enthaltenen Angaben zu den Grundgeschäften erfolgen auf Bruttobasis. Auf Nettobasis wurden Grundgeschäfte in Höhe von 308 Millionen € abgesichert.; 26, 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Steuerung der Währungsrisiken der Evonik Degussa GmbH erfolgt zentral bei der Evonik Industries AG. Evonik Industries setzt zur Reduzierung der Währungsrisiken marktübliche Devisentermingeschäfte ein, die ausschließlich im Zusammenhang mit den korrespondierenden Grundgeschäften aus der originären unternehmerischen Tätigkeit entstehen, die ein dem Sicherungsgeschäft gegenläufiges Risikoprofil aufweisen. Ziel des Währungsmanagements ist es, das operative Geschäft gegen Ergebnis- und Cashflow-Schwankungen infolge von Kursänderungen abzusichern. Gegenläufige Effekte auf der Ein- und Verkaufsseite werden hierbei mit berücksichtigt. Gemäß der Finanzrichtlinie des Evonik-Konzerns werden als Normstrategie 100 Prozent der bilanzierten Positionen abgesichert. Offene Risikopositionen in US-Dollar werden zweimal wöchentlich geschlossen, offene Risikopositionen in anderen Fremdwährungen einmal wöchentlich.; 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Evonik Degussa GmbH bildet weiterhin Bewertungseinheiten für mit hoher Wahrscheinlichkeit erwartete Transaktionen. Dabei handelt es sich überwiegend um geplante US-Dollar-Produktumsätze. Aus heutiger Sicht ist es hochwahrscheinlich, dass die abgesicherten Mengen auch tatsächlich verkauft werden. Den durch die Evonik Degussa GmbH abgeschlossenen Devisentermingeschäften stehen wertmäßig in gleicher Höhe geplante Fremdwährungs-Umsätze gegenüber. Darüber hinaus sichert die Evonik Degussa GmbH für die Beschaffung von Importkohlen die notwendigen US-Dollar-Beträge durch US-Dollar-Ter- minkäufe gegen das Risiko aus Euro/US-Dollar-Wechselkursänderungen mittels Macro-Hedges ab. Die Absicherung des voraussichtlich benötigten US-Dollar-Volumens erfolgt unmittelbar nach der Preisabsi- cherung rollierend für mengenbesicherte Importkohlen für bis zu 12 Monate im Voraus.; 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Darüber hinaus hat die Evonik Degussa GmbH die mit hoher Wahrscheinlichkeit erwarteten US-Dollar Kaufpreiszahlungen für Air Products und J.M. Huber durch Devisenoptionen abgesichert, die in Micro-Be- wertungseinheiten einbezogen werden.; 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Bilanzierung sämtlicher Bewertungseinheiten erfolgt nach der Einfrierungsmethode. Zur Feststellung der Wirksamkeit der Sicherungsbeziehung wird die Critical-Terms-Match-Methode verwendet, wobei die durchschnittliche Laufzeit der Derivate weniger als ein Jahr beträgt.; 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zum Bilanzstichtag bestanden bei der Evonik Degussa GmbH folgende derivative Finanzinstrumente zur Absicherung von Währungsrisiken. Nominal- und Marktwerte der Geschäfte wurden mit den Kursen des Bilanzstichtages umgerechnet.; 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Derivative Finanzinstrumente zur Absicherung von Zins- und Währungsrisiken Nominalvolumen Marktwerte in Millionen € 31.12.2016 31.12.2015 31.12.2016 31.12.2015 positiv Negativ positiv negativ Konzerninterne Derivate
Devisentermingeschäfte und Devisenoptionen 2.751 1.817 53 -66 17 -57"; 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Angaben der Nominalvolumina erfolgen in absoluten Werten, die Angaben der Marktwerte erfolgen inklusive der aufgelaufenen Stückzinsen.; 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Darüber hinaus kaufte die Evonik Degussa GmbH im Rahmen ihrer Kohlebedarfsdeckung Importkohlen auf Basis von Preisformeln mit variablem API2 bei diversen Lieferanten. Den API2 sichert die Evonik Degussa GmbH für bestimmte Importkohlenprovenienzen in Form von Commodity-Swaps und weiteren nachträglichen Preisfixierungen mit den Kohlelieferanten ab. Ferner erfolgte der Einkauf der Kohle durch Festpreiskontrakte mit den Lieferanten.; 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Commodity-Derivate Nominalvolumen Marktwerte in Millionen € 31.12.2016 31.12.2015 31.12.2016 31.12.2015 positiv Negativ positiv negativ Konzerninterne Derivate
Kohle-Swaps 3 4 1 ---1"; 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Bilanzierung der Bewertungseinheiten erfolgt nach der Einfrierungsmethode. Zur Feststellung der Wirksamkeit der Sicherungsbeziehungen wird die Critical-Terms-Match-Methode verwendet.; 27, 28, 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.5 Geschäfte mit nahestehenden Unternehmen und Personen; 81 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Geschäfte mit nahestehenden Unternehmen und Personen 2016
in Millionen €
Art der Beziehung
Unternehmen der öffentli-
Art des Geschäfts
Verbundene Unternehmen
Assoziierte Unternehmen
chen Hand
Verkäufe
1.109
27
-
Käufe
557
164
-
Bezug von Dienstleistungen
399
1
25
Geschäfte mit nahestehenden Unternehmen und Personen 2016
in Millionen €
Art der Beziehung
Unternehmen der öffentli-
Art des Geschäfts
Verbundene Unternehmen
Assoziierte Unternehmen
chen Hand
Erbrachte Dienstleistungen
283
69
-
Sonstige finanzielle Verpflichtungen
247
-
-
Kursverluste
230
-
-
Kursgewinne
198
-
-
Sonstige Aufwendungen
114
-
-
Betriebsführungsentgelt
99
-
-
Sonstige Erträge
29
-
-
Gezahlte Mieten
25
-
-
Zinsaufwand
17
-
-
Haftungsverhältnisse
5
-
-
Zinsertrag
1
-
-"; 81 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
In Bezug auf die Erträge und Aufwendungen aus Gewinnabführungsverträgen mit Tochtergesellschaften wird auf Anhangziffer 3.5 verwiesen. Die Aufstellung enthält sämtliche wesentlichen Geschäfte mit nahestehenden Unternehmen und Personen.; 81 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Für die Definition des Kreises der nahestehenden Unternehmen und Personen sind auch nach HGB die Bestimmungen des IAS 24 maßgeblich.; 81 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.6 Ereignisse nach dem Bilanzstichtag; 69 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Evonik Industries AG, Gesellschafterin der Evonik Degussa GmbH, hat am 6. Mai 2016 einen Vertrag über den Kauf des Spezialadditivgeschäfts von Air Products and Chemicals, Inc. (Air Products) für 3,8 Milliarden US-Dollar (etwa 3,5 Milliarden €) unterzeichnet. Die Übernahme wurde nach der erfolgten Zustimmung der zuständigen Wettbewerbsbehörden am 3. Januar 2017 vollzogen. Vom Kaufpreis betreffen 0,4 Milliarden US-Dollar die Evonik Degussa GmbH. Die Degussa GmbH wird hierbei sowohl durch zwei Share Deals als auch durch die Übernahme von Vermögensgegenständen und Schulden tangiert.; 69 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aufgrund der Finalisierung von vereinbarten Kaufpreisanpassungen, die sich im Wesentlichen auf das Nettoumlaufvermögen, die flüssigen Mittel und die Schulden zum Erwerbszeitpunkt beziehen, können sich noch Änderungen des Kaufpreises ergeben.; 69 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.7 Organe der Gesellschaft Mitglieder der Geschäftsführung; 83 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Mitglieder der Geschäftsführung Dr. Joachim Dahm
Corporate Controlling
Dr. Thomas Jostmann
Corporate Environment, Safety, Health & Quality"; 83 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.8 Gesamtbezüge der Geschäftsführer; 84 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Geschäftsführer erhielten für ihre Tätigkeit keine Bezüge von der Gesellschaft.; 84 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Gesamtbezüge der früheren Mitglieder der Geschäftsführung und ihrer Hinterbliebenen belaufen sich auf 10,2 Millionen € (Vorjahr: 10,1 Millionen €). Für Pensionsverpflichtungen gegenüber früheren Mitgliedern der Geschäftsführung und ihren Hinterbliebenen sowie für Übergangsgelder sind Rückstellungen von 103,3 Millionen € (Vorjahr: 110,0 Millionen €) gebildet.; 88 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Organmitgliedern wurden keine Vorschüsse oder Kredite gewährt.; 89 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.9 Angabe zur Anwendung des Energiewirtschaftsgesetz (EnWG); 82 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Durch den Betrieb von Verteilernetzen (Erdgas und Strom) am Standort Marl, sowie durch die Stromerzeugung und den Vertrieb von Gas und Elektrizität an weiteren Standorten, ist die Evonik Degussa GmbH gemäß § 3 Nr. 38 EnWG ein vertikal integriertes Energieversorgungsunternehmen. Vertikal integrierte Energieversorgungsunternehmen haben die Rechnungslegungs- und Offenlegungspflichten gemäß § 6b EnWG zu beachten.; 82 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Es liegen keine angabepflichtigen Geschäfte im Sinne des § 6b Abs. 2 EnWG vor.; 82 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.10 Einbeziehung in den Konzernabschluss der Evonik Industries AG; 75, 76, 70 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Evonik Degussa GmbH und ihre Tochterunternehmen werden in den Konzernabschluss der Evonik Industries AG, Essen, einbezogen. Die Gesellschaft ist daher nach § 291 HGB von der Verpflichtung befreit, einen eigenen Konzernabschluss und Konzernlagebericht aufzustellen. Die RAG-Stiftung, Essen, stellt den Konzernabschluss für den größten Kreis und Evonik Industries AG, Essen, für den kleinsten Kreis von Unternehmen auf. Beide Konzernabschlüsse werden im Bundesanzeiger veröffentlicht.; 75, 76, 70 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.11 Ergebnisverwendung; 68 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Das Jahresergebnis für das Geschäftsjahr vom 1. Januar bis 31. Dezember 2016 wird aufgrund des bestehenden Beherrschungs- und Gewinnabführungsvertrages an die Evonik Industries AG abgeführt. Eine entsprechende Verbindlichkeit gegenüber verbundenen Unternehmen bzw. dem Gesellschafter ist erfasst.; 68 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4 .1 2 Anteilsbesitzliste; 77 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
